ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
7687,2950.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7688,2951.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7689,2951.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7690,2952.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7691,2952.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7692,2952.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7693,2953.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7694,2953.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7695,2953.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7696,2954.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7697,2954.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7698,2955.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7699,2955.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7700,2955.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7701,2956.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7702,2956.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7703,2957.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7704,2957.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7705,2957.838,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7706,2958.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7707,2958.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7708,2958.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7709,2959.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7710,2959.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7711,2960.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7712,2960.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7713,2960.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7714,2961.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7715,2961.688,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7716,2962.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7717,2962.458,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7718,2962.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7719,2963.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7720,2963.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7721,2963.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7722,2964.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7723,2964.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7724,2965.153,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7725,2965.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7726,2965.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7727,2966.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7728,2966.694,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7729,2967.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7730,2967.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7731,2967.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7732,2968.234,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7733,2968.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7734,2969.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7735,2969.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7736,2969.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7737,2970.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7738,2970.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7739,2970.929,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7740,2971.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7741,2971.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7742,2972.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7743,2972.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7744,2972.854,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7745,2973.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7746,2973.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7747,2974.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7748,2974.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7749,2974.779,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7750,2975.164,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7751,2975.550,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7752,2975.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7753,2976.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7754,2976.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7755,2977.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7756,2977.475,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7757,2977.860,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7758,2978.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7759,2978.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7760,2979.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7761,2979.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7762,2979.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7763,2980.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7764,2980.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7765,2980.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7766,2981.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7767,2981.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7768,2982.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7769,2982.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7770,2982.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7771,2983.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7772,2983.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7773,2984.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7774,2984.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7775,2984.791,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7776,2985.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7777,2985.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7778,2985.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7779,2986.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7780,2986.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7781,2987.101,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7782,2987.486,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7783,2987.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7784,2988.256,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7785,2988.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7786,2989.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7787,2989.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7788,2989.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7789,2990.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7790,2990.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7791,2990.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7792,2991.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7793,2991.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7794,2992.106,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7795,2992.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7796,2992.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7797,2993.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7798,2993.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7799,2994.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7800,2994.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7801,2994.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7802,2995.187,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7803,2995.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7804,2995.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7805,2996.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7806,2996.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7807,2997.112,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7808,2997.497,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7809,2997.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7810,2998.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7811,2998.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7812,2999.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7813,2999.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7814,2999.807,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7815,3000.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7816,3000.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7817,3000.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7818,3001.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7819,3001.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7820,3002.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7821,3002.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7822,3002.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7823,3003.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7824,3003.658,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7825,3004.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7826,3004.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7827,3004.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7828,3005.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7829,3005.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7830,3005.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7831,3006.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7832,3006.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7833,3007.123,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7834,3007.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7835,3007.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7836,3008.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7837,3008.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7838,3009.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7839,3009.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7840,3009.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7841,3010.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7842,3010.588,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7843,3010.974,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7844,3011.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7845,3011.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7846,3012.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7847,3012.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7848,3012.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7849,3013.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7850,3013.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7851,3014.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7852,3014.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7853,3014.824,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7854,3015.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7855,3015.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7856,3015.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7857,3016.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7858,3016.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7859,3017.134,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7860,3017.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7861,3017.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7862,3018.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7863,3018.674,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7864,3019.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7865,3019.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7866,3019.830,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7867,3020.215,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7868,3020.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7869,3020.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7870,3021.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7871,3021.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7872,3022.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7873,3022.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7874,3022.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7875,3023.295,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7876,3023.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7877,3024.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7878,3024.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7879,3024.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7880,3025.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7881,3025.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7882,3025.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7883,3026.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7884,3026.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7885,3027.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7886,3027.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7887,3027.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7888,3028.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7889,3028.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7890,3029.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7891,3029.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7892,3029.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7893,3030.226,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7894,3030.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7895,3030.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7896,3031.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7897,3031.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7898,3032.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7899,3032.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7900,3032.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7901,3033.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7902,3033.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7903,3034.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7904,3034.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7905,3034.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7906,3035.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7907,3035.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7908,3036.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7909,3036.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7910,3036.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7911,3037.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7912,3037.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7913,3037.927,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7914,3038.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7915,3038.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7916,3039.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7917,3039.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7918,3039.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7919,3040.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7920,3040.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7921,3041.007,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7922,3041.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7923,3041.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7924,3042.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7925,3042.547,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7926,3042.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7927,3043.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7928,3043.702,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7929,3044.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7930,3044.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7931,3044.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7932,3045.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7933,3045.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7934,3046.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7935,3046.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7936,3046.783,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7937,3047.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7938,3047.553,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7939,3047.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7940,3048.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7941,3048.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7942,3049.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7943,3049.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7944,3049.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7945,3050.248,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7946,3050.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7947,3051.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7948,3051.403,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7949,3051.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7950,3052.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7951,3052.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7952,3052.943,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7953,3053.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7954,3053.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7955,3054.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7956,3054.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7957,3054.868,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7958,3055.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7959,3055.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7960,3056.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7961,3056.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7962,3056.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7963,3057.179,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7964,3057.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7965,3057.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7966,3058.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7967,3058.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7968,3059.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7969,3059.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7970,3059.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7971,3060.259,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7972,3060.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7973,3061.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7974,3061.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7975,3061.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7976,3062.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7977,3062.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7978,3062.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7979,3063.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7980,3063.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7981,3064.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7982,3064.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7983,3064.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7984,3065.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7985,3065.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7986,3066.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7987,3066.420,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7988,3066.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7989,3067.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7990,3067.575,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7991,3067.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7992,3068.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7993,3068.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7994,3069.115,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7995,3069.500,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
7996,3069.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7997,3070.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7998,3070.655,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
7999,3071.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8000,3071.425,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8001,3071.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8002,3072.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8003,3072.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8004,3072.966,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8005,3073.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8006,3073.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8007,3074.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8008,3074.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8009,3074.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8010,3075.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8011,3075.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8012,3076.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8013,3076.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8014,3076.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8015,3077.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8016,3077.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8017,3077.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8018,3078.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8019,3078.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8020,3079.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8021,3079.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8022,3079.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8023,3080.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8024,3080.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8025,3081.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8026,3081.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8027,3081.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8028,3082.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8029,3082.592,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8030,3082.977,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8031,3083.362,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8032,3083.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8033,3084.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8034,3084.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8035,3084.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8036,3085.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8037,3085.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8038,3086.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8039,3086.442,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8040,3086.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8041,3087.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8042,3087.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8043,3087.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8044,3088.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8045,3088.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8046,3089.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8047,3089.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8048,3089.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8049,3090.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8050,3090.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8051,3091.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8052,3091.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8053,3091.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8054,3092.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8055,3092.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8056,3092.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8057,3093.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8058,3093.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8059,3094.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8060,3094.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8061,3094.913,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8062,3095.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8063,3095.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8064,3096.068,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8065,3096.453,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8066,3096.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8067,3097.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8068,3097.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8069,3097.993,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8070,3098.378,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
8071,3098.763,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
8072,3099.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000
