ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Backscatter,DE-1588,SE-1631,DE-1631,Xray-Th,SE-1588,Xray-La,continuum
4812,1862.715,290.824,290.824,300.695,299.185,0.000,299.051,0.000,1.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4813,1863.132,307.284,307.284,300.673,299.179,0.000,299.046,0.000,1.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4814,1863.549,318.971,318.971,300.652,299.172,0.000,299.042,0.000,1.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4815,1863.966,343.202,343.202,300.630,299.166,0.000,299.037,0.000,1.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4816,1864.383,345.742,345.742,300.608,299.159,0.000,299.033,0.000,1.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4817,1864.800,315.911,315.911,300.587,299.153,0.000,299.028,0.000,1.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4818,1865.217,307.568,307.568,300.565,299.147,0.000,299.023,0.000,1.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4819,1865.634,315.170,315.170,300.544,299.140,0.000,299.019,0.000,1.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4820,1866.051,315.259,315.259,300.522,299.134,0.000,299.014,0.000,1.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4821,1866.468,320.697,320.697,300.501,299.127,0.000,299.010,0.000,1.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4822,1866.885,276.955,276.955,300.480,299.121,0.000,299.005,0.000,1.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4823,1867.302,297.602,297.602,300.458,299.114,0.000,299.000,0.000,1.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4824,1867.719,309.888,309.888,300.437,299.108,0.000,298.995,0.000,1.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4825,1868.136,318.127,318.127,300.416,299.102,0.000,298.991,0.000,1.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4826,1868.553,296.426,296.426,300.395,299.095,0.000,298.986,0.000,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4827,1868.970,314.003,314.003,300.374,299.089,0.000,298.981,0.000,1.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4828,1869.387,283.608,283.608,300.353,299.082,0.000,298.976,0.000,1.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4829,1869.804,273.886,273.886,300.332,299.076,0.000,298.972,0.000,1.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4830,1870.221,275.582,275.582,300.311,299.069,0.000,298.967,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4831,1870.638,287.065,287.065,300.291,299.063,0.000,298.962,0.000,1.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4832,1871.055,339.714,339.714,300.270,299.057,0.000,298.957,0.000,1.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4833,1871.471,328.839,328.839,300.249,299.050,0.000,298.952,0.000,1.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4834,1871.888,278.875,278.875,300.229,299.044,0.000,298.947,0.000,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4835,1872.305,322.283,322.283,300.208,299.037,0.000,298.942,0.000,1.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4836,1872.722,285.219,285.219,300.188,299.031,0.000,298.937,0.000,1.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4837,1873.139,280.676,280.676,300.168,299.024,0.000,298.933,0.000,1.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4838,1873.555,300.601,300.601,300.148,299.018,0.000,298.928,0.000,1.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4839,1873.972,263.279,263.279,300.128,299.012,0.000,298.923,0.000,1.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4840,1874.389,300.233,300.233,300.108,299.005,0.000,298.918,0.000,1.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4841,1874.806,271.601,271.601,300.088,298.999,0.000,298.913,0.000,1.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4842,1875.222,287.119,287.119,300.068,298.992,0.000,298.907,0.000,1.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4843,1875.639,293.761,293.761,300.048,298.986,0.000,298.902,0.000,1.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4844,1876.056,304.209,304.209,300.028,298.979,0.000,298.897,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4845,1876.473,301.852,301.852,300.009,298.973,0.000,298.892,0.000,1.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4846,1876.889,283.441,283.441,299.989,298.967,0.000,298.887,0.000,1.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4847,1877.306,304.480,304.480,299.970,298.960,0.000,298.882,0.000,1.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4848,1877.723,287.524,287.524,299.951,298.954,0.000,298.877,0.000,1.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4849,1878.139,276.320,276.320,299.931,298.947,0.000,298.872,0.000,1.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4850,1878.556,271.075,271.075,299.912,298.941,0.000,298.867,0.000,1.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4851,1878.972,250.960,250.960,299.893,298.934,0.000,298.861,0.000,1.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4852,1879.389,264.297,264.297,299.874,298.928,0.000,298.856,0.000,1.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4853,1879.806,292.366,292.366,299.855,298.921,0.000,298.851,0.000,1.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4854,1880.222,241.834,241.834,299.837,298.915,0.000,298.846,0.000,0.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4855,1880.639,273.580,273.580,299.818,298.909,0.000,298.840,0.000,0.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4856,1881.055,304.008,304.008,299.799,298.902,0.000,298.835,0.000,0.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4857,1881.472,291.299,291.299,299.781,298.896,0.000,298.830,0.000,0.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4858,1881.888,263.780,263.780,299.762,298.889,0.000,298.825,0.000,0.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4859,1882.305,260.206,260.206,299.744,298.883,0.000,298.819,0.000,0.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4860,1882.721,294.582,294.582,299.726,298.876,0.000,298.814,0.000,0.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4861,1883.138,281.545,281.545,299.708,298.870,0.000,298.809,0.000,0.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4862,1883.554,289.340,289.340,299.690,298.864,0.000,298.803,0.000,0.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4863,1883.970,211.089,211.089,299.672,298.857,0.000,298.798,0.000,0.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4864,1884.387,276.716,276.716,299.654,298.851,0.000,298.792,0.000,0.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4865,1884.803,282.412,282.412,299.636,298.844,0.000,298.787,0.000,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4866,1885.220,291.689,291.689,299.619,298.838,0.000,298.782,0.000,0.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4867,1885.636,291.460,291.460,299.601,298.831,0.000,298.776,0.000,0.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4868,1886.052,267.351,267.351,299.584,298.825,0.000,298.771,0.000,0.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4869,1886.469,264.101,264.101,299.567,298.819,0.000,298.765,0.000,0.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4870,1886.885,268.155,268.155,299.549,298.812,0.000,298.760,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4871,1887.301,254.612,254.612,299.532,298.806,0.000,298.754,0.000,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4872,1887.718,260.767,260.767,299.515,298.799,0.000,298.749,0.000,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4873,1888.134,288.259,288.259,299.499,298.793,0.000,298.743,0.000,0.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4874,1888.550,303.278,303.278,299.482,298.786,0.000,298.738,0.000,0.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4875,1888.966,246.998,246.998,299.465,298.780,0.000,298.732,0.000,0.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4876,1889.383,286.661,286.661,299.448,298.774,0.000,298.727,0.000,0.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4877,1889.799,288.052,288.052,299.432,298.767,0.000,298.721,0.000,0.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4878,1890.215,259.034,259.034,299.416,298.761,0.000,298.716,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4879,1890.631,266.198,266.198,299.399,298.754,0.000,298.710,0.000,0.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4880,1891.047,291.208,291.208,299.383,298.748,0.000,298.704,0.000,0.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4881,1891.464,247.554,247.554,299.367,298.741,0.000,298.699,0.000,0.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4882,1891.880,270.025,270.025,299.351,298.735,0.000,298.693,0.000,0.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4883,1892.296,257.416,257.416,299.335,298.729,0.000,298.687,0.000,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4884,1892.712,269.144,269.144,299.319,298.722,0.000,298.682,0.000,0.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4885,1893.128,282.912,282.912,299.304,298.716,0.000,298.676,0.000,0.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4886,1893.544,255.922,255.922,299.288,298.709,0.000,298.670,0.000,0.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4887,1893.960,233.851,233.851,299.273,298.703,0.000,298.665,0.000,0.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4888,1894.376,254.616,254.616,299.257,298.696,0.000,298.659,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4889,1894.792,265.222,265.222,299.242,298.690,0.000,298.653,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4890,1895.208,270.524,270.524,299.227,298.684,0.000,298.648,0.000,0.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4891,1895.624,292.847,292.847,299.212,298.677,0.000,298.642,0.000,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4892,1896.040,280.391,280.391,299.197,298.671,0.000,298.636,0.000,0.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4893,1896.456,264.357,264.357,299.182,298.664,0.000,298.630,0.000,0.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4894,1896.872,272.621,272.621,299.167,298.658,0.000,298.625,0.000,0.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4895,1897.288,252.817,252.817,299.152,298.651,0.000,298.619,0.000,0.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4896,1897.704,253.226,253.226,299.138,298.645,0.000,298.613,0.000,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4897,1898.120,255.753,255.753,299.123,298.639,0.000,298.607,0.000,0.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4898,1898.536,265.355,265.355,299.109,298.632,0.000,298.601,0.000,0.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4899,1898.952,277.809,277.809,299.094,298.626,0.000,298.596,0.000,0.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4900,1899.368,249.828,249.828,299.080,298.619,0.000,298.590,0.000,0.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4901,1899.784,262.914,262.914,299.066,298.613,0.000,298.584,0.000,0.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4902,1900.200,281.691,281.691,299.052,298.606,0.000,298.578,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4903,1900.615,251.788,251.788,299.038,298.600,0.000,298.572,0.000,0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4904,1901.031,262.600,262.600,299.024,298.594,0.000,298.566,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4905,1901.447,257.218,257.218,299.011,298.587,0.000,298.560,0.000,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4906,1901.863,239.230,239.230,298.997,298.581,0.000,298.555,0.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4907,1902.279,254.811,254.811,298.983,298.574,0.000,298.549,0.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4908,1902.694,275.290,275.290,298.970,298.568,0.000,298.543,0.000,0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4909,1903.110,250.809,250.809,298.956,298.561,0.000,298.537,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4910,1903.526,263.751,263.751,298.943,298.555,0.000,298.531,0.000,0.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4911,1903.941,250.684,250.684,298.930,298.549,0.000,298.525,0.000,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4912,1904.357,275.380,275.380,298.917,298.542,0.000,298.519,0.000,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4913,1904.773,269.447,269.447,298.904,298.536,0.000,298.513,0.000,0.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4914,1905.188,258.238,258.238,298.891,298.529,0.000,298.507,0.000,0.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4915,1905.604,271.165,271.165,298.878,298.523,0.000,298.501,0.000,0.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4916,1906.020,284.288,284.288,298.865,298.516,0.000,298.495,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4917,1906.435,250.321,250.321,298.853,298.510,0.000,298.489,0.000,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4918,1906.851,248.356,248.356,298.840,298.503,0.000,298.483,0.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4919,1907.266,248.793,248.793,298.828,298.497,0.000,298.477,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4920,1907.682,266.091,266.091,298.815,298.491,0.000,298.471,0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4921,1908.097,265.436,265.436,298.803,298.484,0.000,298.465,0.000,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4922,1908.513,263.772,263.772,298.791,298.478,0.000,298.459,0.000,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4923,1908.928,267.436,267.436,298.778,298.471,0.000,298.453,0.000,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4924,1909.344,265.089,265.089,298.766,298.465,0.000,298.447,0.000,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4925,1909.759,261.963,261.963,298.754,298.458,0.000,298.441,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4926,1910.175,265.059,265.059,298.743,298.452,0.000,298.435,0.000,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4927,1910.590,266.715,266.715,298.731,298.446,0.000,298.429,0.000,0.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4928,1911.006,219.977,219.977,298.719,298.439,0.000,298.423,0.000,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4929,1911.421,260.637,260.637,298.707,298.433,0.000,298.417,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4930,1911.836,244.558,244.558,298.696,298.426,0.000,298.411,0.000,0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4931,1912.252,256.957,256.957,298.684,298.420,0.000,298.405,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4932,1912.667,263.980,263.980,298.673,298.413,0.000,298.398,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4933,1913.083,320.650,320.650,298.661,298.407,0.000,298.392,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4934,1913.498,246.155,246.155,298.650,298.401,0.000,298.386,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4935,1913.913,271.374,271.374,298.639,298.394,0.000,298.380,0.000,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4936,1914.328,244.170,244.170,298.628,298.388,0.000,298.374,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4937,1914.744,238.495,238.495,298.617,298.381,0.000,298.368,0.000,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4938,1915.159,254.860,254.860,298.606,298.375,0.000,298.362,0.000,0.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4939,1915.574,263.248,263.248,298.595,298.368,0.000,298.356,0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4940,1915.989,250.666,250.666,298.584,298.362,0.000,298.349,0.000,0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4941,1916.405,283.903,283.903,298.573,298.356,0.000,298.343,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4942,1916.820,247.162,247.162,298.562,298.349,0.000,298.337,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4943,1917.235,261.573,261.573,298.552,298.343,0.000,298.331,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4944,1917.650,246.383,246.383,298.541,298.336,0.000,298.325,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4945,1918.065,243.159,243.159,298.531,298.330,0.000,298.319,0.000,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4946,1918.480,228.117,228.117,298.520,298.323,0.000,298.312,0.000,0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4947,1918.895,224.470,224.470,298.510,298.317,0.000,298.306,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4948,1919.310,250.380,250.380,298.499,298.311,0.000,298.300,0.000,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4949,1919.725,220.955,220.955,298.489,298.304,0.000,298.294,0.000,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4950,1920.140,277.159,277.159,298.479,298.298,0.000,298.288,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4951,1920.555,281.960,281.960,298.469,298.291,0.000,298.282,0.000,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4952,1920.970,255.051,255.051,298.459,298.285,0.000,298.275,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4953,1921.385,251.516,251.516,298.449,298.278,0.000,298.269,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4954,1921.800,244.405,244.405,298.439,298.272,0.000,298.263,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4955,1922.215,234.003,234.003,298.429,298.266,0.000,298.257,0.000,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4956,1922.630,294.533,294.533,298.419,298.259,0.000,298.250,0.000,0.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4957,1923.045,256.665,256.665,298.409,298.253,0.000,298.244,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4958,1923.460,275.015,275.015,298.400,298.246,0.000,298.238,0.000,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4959,1923.875,213.025,213.025,298.390,298.240,0.000,298.232,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4960,1924.290,255.026,255.026,298.380,298.233,0.000,298.226,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4961,1924.705,208.556,208.556,298.371,298.227,0.000,298.219,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
